protein_id,experiment_name,time_stamp,n_chainbreaks,non_loop_fraction,non_loop_cutoff,radius_of_gyration,status,rejection_reason,error_reason
shs008246,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:58:51+00:00,0,0.3421052632,0.7,20.49520358,REJECTED,loopy_structure,
shs008632,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:59:35+00:00,2,0.3421052632,0.7,19.39405776,REJECTED,chainbreaks;loopy_structure,
thx003052,15082026_16k_production_4_seeds_4_sizes,2026-08-16T19:09:59+00:00,0,0.3423423423,0.7,20.88839801,REJECTED,loopy_structure,
thl002415,15082026_16k_production_4_seeds_4_sizes,2026-08-16T19:02:50+00:00,0,0.3423913043,0.7,20.17616359,REJECTED,loopy_structure,
shm009664,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:57:18+00:00,0,0.3424657534,0.7,20.54363741,REJECTED,loopy_structure,
shs008230,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:58:50+00:00,0,0.3424657534,0.7,19.24219401,REJECTED,loopy_structure,
thm001072,15082026_16k_production_4_seeds_4_sizes,2026-08-16T19:05:13+00:00,0,0.3424657534,0.7,21.31907206,REJECTED,loopy_structure,
ths000014,15082026_16k_production_4_seeds_4_sizes,2026-08-16T19:07:46+00:00,0,0.3424657534,0.7,19.71936748,REJECTED,loopy_structure,
thx003558,15082026_16k_production_4_seeds_4_sizes,2026-08-16T19:11:01+00:00,2,0.3425925926,0.7,20.59288774,REJECTED,chainbreaks;loopy_structure,
thl002878,15082026_16k_production_4_seeds_4_sizes,2026-08-16T19:04:33+00:00,0,0.3426966292,0.7,19.50354837,REJECTED,loopy_structure,
hss012376,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:44:00+00:00,0,0.3428571429,0.7,19.06176668,REJECTED,loopy_structure,
hts004308,15082026_16k_production_4_seeds_4_sizes,2026-08-16T19:01:10+00:00,0,0.3428571429,0.7,18.24055478,REJECTED,loopy_structure,
hts004350,15082026_16k_production_4_seeds_4_sizes,2026-08-16T19:01:12+00:00,0,0.3428571429,0.7,19.07268932,REJECTED,loopy_structure,
hts004736,15082026_16k_production_4_seeds_4_sizes,2026-08-16T19:01:44+00:00,0,0.3428571429,0.7,18.51476588,REJECTED,loopy_structure,
htx007068,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:49:48+00:00,0,0.3428571429,0.7,19.95603562,REJECTED,loopy_structure,
shx011881,15082026_16k_production_4_seeds_4_sizes,2026-08-18T09:03:27+00:00,0,0.3428571429,0.7,21.22740289,REJECTED,loopy_structure,
ths000823,15082026_16k_production_4_seeds_4_sizes,2026-08-16T19:09:16+00:00,0,0.3428571429,0.7,19.2248234,REJECTED,loopy_structure,
thx003712,15082026_16k_production_4_seeds_4_sizes,2026-08-16T19:11:40+00:00,0,0.3428571429,0.7,20.06347237,REJECTED,loopy_structure,
thx003711,15082026_16k_production_4_seeds_4_sizes,2026-08-16T19:11:40+00:00,2,0.343220339,0.7,20.68491534,REJECTED,chainbreaks;loopy_structure,
hsx015428,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:45:56+00:00,0,0.3432835821,0.7,19.80182431,REJECTED,loopy_structure,
shs008354,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:58:59+00:00,0,0.3432835821,0.7,23.19453917,REJECTED,loopy_structure,
thm001168,15082026_16k_production_4_seeds_4_sizes,2026-08-16T19:05:17+00:00,0,0.3432835821,0.7,21.31528868,REJECTED,loopy_structure,
htx007877,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:52:01+00:00,0,0.343373494,0.7,19.84927143,REJECTED,loopy_structure,
thl002351,15082026_16k_production_4_seeds_4_sizes,2026-08-16T19:02:41+00:00,0,0.343373494,0.7,19.62106639,REJECTED,loopy_structure,
hss012228,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:43:52+00:00,0,0.34375,0.7,18.3834356,REJECTED,loopy_structure,
hss012441,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:44:06+00:00,0,0.34375,0.7,18.41009565,REJECTED,loopy_structure,
hsx015181,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:45:29+00:00,2,0.34375,0.7,20.43346069,REJECTED,chainbreaks;loopy_structure,
hsx015183,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:45:30+00:00,0,0.34375,0.7,19.41890435,REJECTED,loopy_structure,
hsx015334,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:45:44+00:00,0,0.34375,0.7,19.75043469,REJECTED,loopy_structure,
hsx015964,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:48:10+00:00,0,0.34375,0.7,19.77584808,REJECTED,loopy_structure,
htm005299,15082026_16k_production_4_seeds_4_sizes,2026-08-16T18:59:32+00:00,0,0.34375,0.7,18.55449802,REJECTED,loopy_structure,
hts004183,15082026_16k_production_4_seeds_4_sizes,2026-08-16T19:01:05+00:00,0,0.34375,0.7,18.09669837,REJECTED,loopy_structure,
hts004349,15082026_16k_production_4_seeds_4_sizes,2026-08-16T19:01:12+00:00,0,0.34375,0.7,18.27479071,REJECTED,loopy_structure,
hts004766,15082026_16k_production_4_seeds_4_sizes,2026-08-16T19:01:48+00:00,0,0.34375,0.7,18.86542964,REJECTED,loopy_structure,
shl010092,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:52:44+00:00,0,0.34375,0.7,21.4727578,REJECTED,loopy_structure,
shl010375,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:53:11+00:00,0,0.34375,0.7,20.34388103,REJECTED,loopy_structure,
shm009605,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:57:07+00:00,0,0.34375,0.7,19.56256969,REJECTED,loopy_structure,
thl002222,15082026_16k_production_4_seeds_4_sizes,2026-08-16T19:02:28+00:00,0,0.34375,0.7,20.1317929,REJECTED,loopy_structure,
thl002565,15082026_16k_production_4_seeds_4_sizes,2026-08-16T19:03:15+00:00,0,0.34375,0.7,19.50257676,REJECTED,loopy_structure,
shl010085,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:52:43+00:00,2,0.3440860215,0.7,19.52544262,REJECTED,chainbreaks;loopy_structure,
hsl014747,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:40:39+00:00,0,0.3442622951,0.7,19.71041365,REJECTED,loopy_structure,
hsl014972,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:41:36+00:00,0,0.3442622951,0.7,19.88419491,REJECTED,loopy_structure,
htl006253,15082026_16k_production_4_seeds_4_sizes,2026-08-16T18:58:39+00:00,0,0.3442622951,0.7,19.3068031,REJECTED,loopy_structure,
shm009569,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:57:01+00:00,0,0.3442622951,0.7,18.9950539,REJECTED,loopy_structure,
shx011502,15082026_16k_production_4_seeds_4_sizes,2026-08-18T09:01:44+00:00,0,0.3443396226,0.7,20.20659644,REJECTED,loopy_structure,
hsm013627,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:42:32+00:00,0,0.3444444444,0.7,18.45063688,REJECTED,loopy_structure,
thl002545,15082026_16k_production_4_seeds_4_sizes,2026-08-16T19:03:11+00:00,0,0.3444444444,0.7,19.9051041,REJECTED,loopy_structure,
thm001088,15082026_16k_production_4_seeds_4_sizes,2026-08-16T19:05:14+00:00,0,0.3444444444,0.7,19.66210117,REJECTED,loopy_structure,
shm009030,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:56:07+00:00,0,0.3445945946,0.7,21.28934129,REJECTED,loopy_structure,
hsl014227,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:39:27+00:00,0,0.3448275862,0.7,19.38900816,REJECTED,loopy_structure,
hss012176,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:43:50+00:00,0,0.3448275862,0.7,18.04120053,REJECTED,loopy_structure,
hss012186,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:43:50+00:00,0,0.3448275862,0.7,18.85601495,REJECTED,loopy_structure,
hss012287,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:43:55+00:00,2,0.3448275862,0.7,18.29688725,REJECTED,chainbreaks;loopy_structure,
hss012500,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:44:11+00:00,0,0.3448275862,0.7,18.20711751,REJECTED,loopy_structure,
hss012761,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:44:43+00:00,0,0.3448275862,0.7,18.89630711,REJECTED,loopy_structure,
htl006846,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:49:05+00:00,0,0.3448275862,0.7,18.82333079,REJECTED,loopy_structure,
hts004060,15082026_16k_production_4_seeds_4_sizes,2026-08-16T19:01:03+00:00,0,0.3448275862,0.7,18.37241146,REJECTED,loopy_structure,
hts004296,15082026_16k_production_4_seeds_4_sizes,2026-08-16T19:01:09+00:00,0,0.3448275862,0.7,18.58008902,REJECTED,loopy_structure,
hts004302,15082026_16k_production_4_seeds_4_sizes,2026-08-16T19:01:09+00:00,0,0.3448275862,0.7,17.6575098,REJECTED,loopy_structure,
hts004334,15082026_16k_production_4_seeds_4_sizes,2026-08-16T19:01:11+00:00,0,0.3448275862,0.7,18.82680944,REJECTED,loopy_structure,
hts004510,15082026_16k_production_4_seeds_4_sizes,2026-08-16T19:01:23+00:00,0,0.3448275862,0.7,17.99672854,REJECTED,loopy_structure,
hts004881,15082026_16k_production_4_seeds_4_sizes,2026-08-16T19:02:02+00:00,0,0.3448275862,0.7,18.57022086,REJECTED,loopy_structure,
hts004902,15082026_16k_production_4_seeds_4_sizes,2026-08-16T19:02:05+00:00,0,0.3448275862,0.7,17.92557723,REJECTED,loopy_structure,
hts004916,15082026_16k_production_4_seeds_4_sizes,2026-08-16T19:02:07+00:00,0,0.3448275862,0.7,18.26626412,REJECTED,loopy_structure,
shl010762,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:54:41+00:00,0,0.3448275862,0.7,20.85874038,REJECTED,loopy_structure,
ths000592,15082026_16k_production_4_seeds_4_sizes,2026-08-16T19:08:32+00:00,0,0.3448275862,0.7,19.48283946,REJECTED,loopy_structure,
hsx015464,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:46:02+00:00,0,0.3450704225,0.7,19.91166102,REJECTED,loopy_structure,
thx003104,15082026_16k_production_4_seeds_4_sizes,2026-08-16T19:10:01+00:00,1,0.3451327434,0.7,20.55951378,REJECTED,chainbreaks;loopy_structure,
hsm013353,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:42:00+00:00,0,0.3452380952,0.7,18.82443652,REJECTED,loopy_structure,
htm005144,15082026_16k_production_4_seeds_4_sizes,2026-08-16T18:59:25+00:00,0,0.3452380952,0.7,18.46002035,REJECTED,loopy_structure,
shl010273,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:52:57+00:00,0,0.3452380952,0.7,20.59472112,REJECTED,loopy_structure,
thm001441,15082026_16k_production_4_seeds_4_sizes,2026-08-16T19:05:42+00:00,0,0.3452380952,0.7,19.7809149,REJECTED,loopy_structure,
thm001444,15082026_16k_production_4_seeds_4_sizes,2026-08-16T19:05:43+00:00,0,0.3452380952,0.7,19.70679415,REJECTED,loopy_structure,
thm001775,15082026_16k_production_4_seeds_4_sizes,2026-08-16T19:06:45+00:00,0,0.3452380952,0.7,19.9991385,REJECTED,loopy_structure,
shs008039,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:58:43+00:00,0,0.3454545455,0.7,20.37725204,REJECTED,loopy_structure,
shs008394,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:59:03+00:00,0,0.3454545455,0.7,19.60911507,REJECTED,loopy_structure,
hsx015386,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:45:50+00:00,0,0.3455882353,0.7,19.72306914,REJECTED,loopy_structure,
hsx015414,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:45:54+00:00,0,0.3455882353,0.7,19.55552057,REJECTED,loopy_structure,
shl010284,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:52:58+00:00,0,0.3456790123,0.7,20.53202954,REJECTED,loopy_structure,
shm009690,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:57:24+00:00,0,0.3456790123,0.7,19.63044149,REJECTED,loopy_structure,
thl002839,15082026_16k_production_4_seeds_4_sizes,2026-08-16T19:04:21+00:00,0,0.3456790123,0.7,21.06202238,REJECTED,loopy_structure,
thx003680,15082026_16k_production_4_seeds_4_sizes,2026-08-16T19:11:32+00:00,0,0.3457943925,0.7,20.28096852,REJECTED,loopy_structure,
hsl014601,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:40:11+00:00,0,0.3461538462,0.7,19.03075074,REJECTED,loopy_structure,
hss012060,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:43:47+00:00,0,0.3461538462,0.7,18.53479372,REJECTED,loopy_structure,
hsx015246,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:45:34+00:00,0,0.3461538462,0.7,19.51641941,REJECTED,loopy_structure,
htl006457,15082026_16k_production_4_seeds_4_sizes,2026-08-16T18:58:57+00:00,0,0.3461538462,0.7,18.89048609,REJECTED,loopy_structure,
htm005682,15082026_16k_production_4_seeds_4_sizes,2026-08-16T19:00:09+00:00,0,0.3461538462,0.7,19.25599784,REJECTED,loopy_structure,
htx007386,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:50:13+00:00,0,0.3461538462,0.7,19.73614374,REJECTED,loopy_structure,
shm009220,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:56:16+00:00,0,0.3461538462,0.7,19.76529412,REJECTED,loopy_structure,
shs008104,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:58:44+00:00,0,0.3461538462,0.7,19.39581287,REJECTED,loopy_structure,
shx011537,15082026_16k_production_4_seeds_4_sizes,2026-08-18T09:01:51+00:00,0,0.3461538462,0.7,20.77211669,REJECTED,loopy_structure,
thl002208,15082026_16k_production_4_seeds_4_sizes,2026-08-16T19:02:27+00:00,0,0.3465909091,0.7,19.88207873,REJECTED,loopy_structure,
thm001985,15082026_16k_production_4_seeds_4_sizes,2026-08-16T19:07:41+00:00,0,0.3465909091,0.7,19.63137822,REJECTED,loopy_structure,
hsx015744,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:47:03+00:00,2,0.3466666667,0.7,19.74396752,REJECTED,chainbreaks;loopy_structure,
htx007017,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:49:47+00:00,0,0.3466666667,0.7,19.92646891,REJECTED,loopy_structure,
shl010191,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:52:49+00:00,0,0.3466666667,0.7,21.91146345,REJECTED,loopy_structure,
shx011638,15082026_16k_production_4_seeds_4_sizes,2026-08-18T09:02:14+00:00,0,0.3468468468,0.7,21.23815912,REJECTED,loopy_structure,
hsl014034,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:39:21+00:00,0,0.3469387755,0.7,18.88905677,REJECTED,loopy_structure,
hsl014291,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:39:31+00:00,1,0.3469387755,0.7,18.6182953,REJECTED,chainbreaks;loopy_structure,
htl006947,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:49:31+00:00,0,0.3469387755,0.7,18.78970803,REJECTED,loopy_structure,
shl010002,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:52:42+00:00,2,0.3470588235,0.7,20.47048537,REJECTED,chainbreaks;loopy_structure,
thl002700,15082026_16k_production_4_seeds_4_sizes,2026-08-16T19:03:44+00:00,0,0.3470588235,0.7,19.91950858,REJECTED,loopy_structure,
hsx015185,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:45:30+00:00,0,0.3472222222,0.7,19.84874396,REJECTED,loopy_structure,
hsx015690,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:46:49+00:00,0,0.3472222222,0.7,20.01256711,REJECTED,loopy_structure,
htx007029,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:49:47+00:00,0,0.3472222222,0.7,19.7698088,REJECTED,loopy_structure,
shl010340,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:53:06+00:00,0,0.3472222222,0.7,22.26724257,REJECTED,loopy_structure,
ths000569,15082026_16k_production_4_seeds_4_sizes,2026-08-16T19:08:29+00:00,0,0.3472222222,0.7,19.63064084,REJECTED,loopy_structure,
ths000591,15082026_16k_production_4_seeds_4_sizes,2026-08-16T19:08:32+00:00,0,0.3472222222,0.7,18.85406835,REJECTED,loopy_structure,
shx011028,15082026_16k_production_4_seeds_4_sizes,2026-08-18T09:00:54+00:00,0,0.3473684211,0.7,21.37345649,REJECTED,loopy_structure,
shm009641,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:57:14+00:00,0,0.3474576271,0.7,19.13881906,REJECTED,loopy_structure,
shs008877,15082026_16k_production_4_seeds_4_sizes,2026-08-18T09:00:23+00:00,0,0.3474576271,0.7,19.21575011,REJECTED,loopy_structure,
hsx015466,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:46:03+00:00,0,0.3475609756,0.7,20.64948805,REJECTED,loopy_structure,
thm001792,15082026_16k_production_4_seeds_4_sizes,2026-08-16T19:06:49+00:00,2,0.3475609756,0.7,19.72105714,REJECTED,chainbreaks;loopy_structure,
hsl014315,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:39:33+00:00,0,0.347826087,0.7,18.76604427,REJECTED,loopy_structure,
htm005340,15082026_16k_production_4_seeds_4_sizes,2026-08-16T18:59:34+00:00,0,0.347826087,0.7,18.62116587,REJECTED,loopy_structure,
htx007697,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:51:12+00:00,0,0.347826087,0.7,19.34766578,REJECTED,loopy_structure,
shs008337,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:58:57+00:00,0,0.347826087,0.7,19.38570762,REJECTED,loopy_structure,
thl002295,15082026_16k_production_4_seeds_4_sizes,2026-08-16T19:02:35+00:00,0,0.347826087,0.7,20.79933602,REJECTED,loopy_structure,
thl002472,15082026_16k_production_4_seeds_4_sizes,2026-08-16T19:02:58+00:00,1,0.347826087,0.7,22.3354239,REJECTED,chainbreaks;loopy_structure,
thl002852,15082026_16k_production_4_seeds_4_sizes,2026-08-16T19:04:25+00:00,0,0.347826087,0.7,19.74422002,REJECTED,loopy_structure,
ths000992,15082026_16k_production_4_seeds_4_sizes,2026-08-16T19:09:56+00:00,0,0.347826087,0.7,22.04985325,REJECTED,loopy_structure,
hsx015260,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:45:36+00:00,0,0.3481012658,0.7,19.74316991,REJECTED,loopy_structure,
thm001219,15082026_16k_production_4_seeds_4_sizes,2026-08-16T19:05:20+00:00,0,0.3481012658,0.7,19.42577142,REJECTED,loopy_structure,
hsl014558,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:40:04+00:00,0,0.3482142857,0.7,19.30737244,REJECTED,loopy_structure,
htl006399,15082026_16k_production_4_seeds_4_sizes,2026-08-16T18:58:51+00:00,0,0.3482142857,0.7,19.01323426,REJECTED,loopy_structure,
shs008535,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:59:20+00:00,0,0.3482142857,0.7,20.12034351,REJECTED,loopy_structure,
thm001815,15082026_16k_production_4_seeds_4_sizes,2026-08-16T19:06:54+00:00,0,0.3483146067,0.7,19.8458173,REJECTED,loopy_structure,
htx007936,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:52:20+00:00,0,0.3484848485,0.7,19.16675304,REJECTED,loopy_structure,
shs008083,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:58:43+00:00,0,0.3484848485,0.7,19.60507039,REJECTED,loopy_structure,
htx007173,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:49:52+00:00,0,0.3486842105,0.7,19.75628328,REJECTED,loopy_structure,
hsm013584,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:42:26+00:00,0,0.3488372093,0.7,19.32819602,REJECTED,loopy_structure,
hsm013871,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:43:17+00:00,0,0.3488372093,0.7,18.65219428,REJECTED,loopy_structure,
htm005084,15082026_16k_production_4_seeds_4_sizes,2026-08-16T18:59:24+00:00,0,0.3488372093,0.7,18.41766353,REJECTED,loopy_structure,
htm005106,15082026_16k_production_4_seeds_4_sizes,2026-08-16T18:59:24+00:00,0,0.3488372093,0.7,18.66326889,REJECTED,loopy_structure,
htm005255,15082026_16k_production_4_seeds_4_sizes,2026-08-16T18:59:29+00:00,0,0.3488372093,0.7,18.99264137,REJECTED,loopy_structure,
htm005513,15082026_16k_production_4_seeds_4_sizes,2026-08-16T18:59:49+00:00,0,0.3488372093,0.7,19.36942769,REJECTED,loopy_structure,
htm005567,15082026_16k_production_4_seeds_4_sizes,2026-08-16T18:59:55+00:00,0,0.3488372093,0.7,18.85782744,REJECTED,loopy_structure,
htm005821,15082026_16k_production_4_seeds_4_sizes,2026-08-16T19:00:30+00:00,0,0.3488372093,0.7,18.5510645,REJECTED,loopy_structure,
htm005896,15082026_16k_production_4_seeds_4_sizes,2026-08-16T19:00:43+00:00,0,0.3488372093,0.7,18.95463458,REJECTED,loopy_structure,
htm005897,15082026_16k_production_4_seeds_4_sizes,2026-08-16T19:00:43+00:00,0,0.3488372093,0.7,18.40931461,REJECTED,loopy_structure,
shm009722,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:57:30+00:00,0,0.3488372093,0.7,20.14072125,REJECTED,loopy_structure,
thx003170,15082026_16k_production_4_seeds_4_sizes,2026-08-16T19:10:05+00:00,0,0.3490566038,0.7,20.7970297,REJECTED,loopy_structure,
thx003194,15082026_16k_production_4_seeds_4_sizes,2026-08-16T19:10:06+00:00,0,0.3490566038,0.7,20.14163418,REJECTED,loopy_structure,
shx011040,15082026_16k_production_4_seeds_4_sizes,2026-08-18T09:00:54+00:00,0,0.349137931,0.7,20.31512478,REJECTED,loopy_structure,
thx003720,15082026_16k_production_4_seeds_4_sizes,2026-08-16T19:11:43+00:00,2,0.349137931,0.7,20.26506865,REJECTED,chainbreaks;loopy_structure,
hsx015630,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:46:35+00:00,0,0.3492063492,0.7,19.58317228,REJECTED,loopy_structure,
hsx015676,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:46:45+00:00,0,0.3492063492,0.7,19.29137995,REJECTED,loopy_structure,
shs008609,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:59:31+00:00,0,0.3492063492,0.7,19.46798616,REJECTED,loopy_structure,
shs008931,15082026_16k_production_4_seeds_4_sizes,2026-08-18T09:00:36+00:00,0,0.3492063492,0.7,20.17188751,REJECTED,loopy_structure,
thm001442,15082026_16k_production_4_seeds_4_sizes,2026-08-16T19:05:43+00:00,0,0.3492063492,0.7,20.43967113,REJECTED,loopy_structure,
thm001623,15082026_16k_production_4_seeds_4_sizes,2026-08-16T19:06:12+00:00,0,0.3493975904,0.7,20.43624002,REJECTED,loopy_structure,
thm001705,15082026_16k_production_4_seeds_4_sizes,2026-08-16T19:06:29+00:00,0,0.3493975904,0.7,19.65276513,REJECTED,loopy_structure,
thm001894,15082026_16k_production_4_seeds_4_sizes,2026-08-16T19:07:15+00:00,0,0.3493975904,0.7,19.95243451,REJECTED,loopy_structure,
thm001483,15082026_16k_production_4_seeds_4_sizes,2026-08-16T19:05:48+00:00,0,0.3494623656,0.7,20.34472772,REJECTED,loopy_structure,
